      # Columns are: wavelength (microns), kappa ext (cm^2 g^-1),   kappa abs (cm^2 g^-1), kappa sca (cm^2 g^-1), albedo
 # Note that the opacities are per gram of gas
   1.7834E+01   1.1246E+01   8.5598E+00   2.6863E+00   2.3886E-01
   1.8679E+01   1.1495E+01   8.6874E+00   2.8073E+00   2.4423E-01
   1.9564E+01   1.1377E+01   8.4689E+00   2.9079E+00   2.5560E-01
   2.0491E+01   1.0958E+01   8.0230E+00   2.9353E+00   2.6786E-01
   2.1461E+01   1.0518E+01   7.6093E+00   2.9084E+00   2.7652E-01
   2.2478E+01   1.0069E+01   7.2059E+00   2.8627E+00   2.8432E-01
   2.3543E+01   9.6142E+00   6.8222E+00   2.7920E+00   2.9040E-01
   2.4658E+01   9.1817E+00   6.4635E+00   2.7182E+00   2.9605E-01
   2.5826E+01   8.7469E+00   6.1116E+00   2.6353E+00   3.0128E-01
   2.7050E+01   8.3233E+00   5.7783E+00   2.5451E+00   3.0578E-01
   2.8331E+01   7.9190E+00   5.4644E+00   2.4545E+00   3.0996E-01
   2.9673E+01   7.5306E+00   5.1692E+00   2.3615E+00   3.1358E-01
   3.1079E+01   7.1455E+00   4.8804E+00   2.2651E+00   3.1700E-01
   3.2551E+01   6.7728E+00   4.6066E+00   2.1662E+00   3.1984E-01
   3.4093E+01   6.4125E+00   4.3468E+00   2.0657E+00   3.2214E-01
   3.5708E+01   6.0661E+00   4.1014E+00   1.9646E+00   3.2387E-01
   3.7399E+01   5.7323E+00   3.8683E+00   1.8640E+00   3.2517E-01
   3.9171E+01   5.4084E+00   3.6400E+00   1.7684E+00   3.2697E-01
   4.1027E+01   5.0952E+00   3.4202E+00   1.6750E+00   3.2874E-01
   4.2970E+01   4.7867E+00   3.2051E+00   1.5817E+00   3.3043E-01
   4.5006E+01   4.4843E+00   2.9968E+00   1.4875E+00   3.3171E-01
   4.7138E+01   4.1875E+00   2.7950E+00   1.3925E+00   3.3254E-01
   4.9370E+01   3.8944E+00   2.5994E+00   1.2950E+00   3.3252E-01
   5.1709E+01   3.6032E+00   2.4087E+00   1.1945E+00   3.3151E-01
   5.4159E+01   3.3125E+00   2.2221E+00   1.0904E+00   3.2918E-01
   5.6724E+01   3.0224E+00   2.0393E+00   9.8308E-01   3.2527E-01
   5.9411E+01   2.7335E+00   1.8602E+00   8.7334E-01   3.1949E-01
   6.2226E+01   2.4482E+00   1.6849E+00   7.6329E-01   3.1178E-01
   6.5173E+01   2.1698E+00   1.5135E+00   6.5625E-01   3.0245E-01
   6.8261E+01   1.9019E+00   1.3468E+00   5.5502E-01   2.9183E-01
   7.1494E+01   1.6492E+00   1.1861E+00   4.6305E-01   2.8078E-01
   7.4881E+01   1.4162E+00   1.0346E+00   3.8161E-01   2.6946E-01
   7.8428E+01   1.2075E+00   8.9568E-01   3.1185E-01   2.5825E-01
   8.2143E+01   1.0258E+00   7.7221E-01   2.5356E-01   2.4719E-01
   8.6035E+01   8.7137E-01   6.6557E-01   2.0580E-01   2.3618E-01
   9.0110E+01   7.4209E-01   5.7505E-01   1.6704E-01   2.2509E-01
   9.4379E+01   6.3462E-01   4.9896E-01   1.3566E-01   2.1376E-01
   9.8850E+01   5.4520E-01   4.3487E-01   1.1033E-01   2.0237E-01
   1.0353E+02   4.7070E-01   3.8085E-01   8.9843E-02   1.9087E-01
   1.0844E+02   4.0820E-01   3.3487E-01   7.3323E-02   1.7963E-01
   1.1357E+02   3.5554E-01   2.9563E-01   5.9906E-02   1.6850E-01
   1.1895E+02   3.1106E-01   2.6205E-01   4.9010E-02   1.5756E-01
   1.2459E+02   2.7314E-01   2.3299E-01   4.0146E-02   1.4698E-01
